unit,indicator_id,as_of,stage,value,value_year,reassessed
MOZ,tech.ai--development-of-national-regional-ai-systems,2026-08-31,,,,0
MOZ,tech.ai--use-of-ai-in-government-administration,2026-07-31,,,,0
MOZ,tech.ai--use-of-ai-in-government-administration,2026-08-31,,,,0
MOZ,tech.ai--use-of-ai-in-sectoral-management-information-systems,2026-07-31,,,,0
MOZ,tech.ai--use-of-ai-in-sectoral-management-information-systems,2026-08-31,,,,0
MOZ,tech.industry--national-capacity-in-dt-related-production,2026-07-31,2,0.0401,2024,0
MOZ,tech.industry--national-capacity-in-dt-related-production,2026-08-31,2,0.0401,2024,0
MOZ,tech.innovate--tech-startup-ecosystem,2026-07-31,,,,0
MOZ,tech.innovate--tech-startup-ecosystem,2026-08-31,,,,0
MOZ,tech.innovate--technology-hubs,2026-07-31,2,,,0
MOZ,tech.innovate--technology-hubs,2026-08-31,2,,,0
MRT,capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2026-07-31,2,,,0
MRT,capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2026-08-31,2,,,0
MRT,capacity.training--dt-related-university-facilities-and-qualifications,2026-07-31,3,34.5507,2020,0
MRT,capacity.training--dt-related-university-facilities-and-qualifications,2026-08-31,3,34.5507,2020,0
MRT,capacity.training--graduates-entering-dt-ecosystem,2026-07-31,3,0.4003,2019,0
MRT,capacity.training--graduates-entering-dt-ecosystem,2026-08-31,3,0.4003,2019,0
MRT,data.open--use-of-open-data,2026-07-31,2,,,0
MRT,data.open--use-of-open-data,2026-08-31,2,,,0
MRT,data.satellite--agricultural-use-of-satellite-data,2026-07-31,2,,,0
MRT,data.satellite--agricultural-use-of-satellite-data,2026-08-31,2,,,0
MRT,data.satellite--meteorological-use-of-satellite-data,2026-07-31,2,,,0
MRT,data.satellite--meteorological-use-of-satellite-data,2026-08-31,2,,,0
MRT,data.statistics--censuses-and-surveys,2026-07-31,3,,,0
MRT,data.statistics--censuses-and-surveys,2026-08-31,3,,,0
MRT,data.statistics--national-strategy-for-development-of-statistics,2026-07-31,3,,,0
MRT,data.statistics--national-strategy-for-development-of-statistics,2026-08-31,3,,,0
MRT,data.statistics--statistics-from-administrative-data,2026-07-31,,,,0
MRT,data.statistics--statistics-from-administrative-data,2026-08-31,,,,0
MRT,digital.localgov--digitalisation-of-local-government-records,2026-07-31,2,,,0
MRT,digital.localgov--digitalisation-of-local-government-records,2026-08-31,2,,,0
MRT,digital.localgov--ict-infrastructure-for-local-government,2026-07-31,2,,,0
MRT,digital.localgov--ict-infrastructure-for-local-government,2026-08-31,2,,,0
MRT,digital.rural--digitalisation-of-rural-health-clinics,2026-07-31,3,,,0
MRT,digital.rural--digitalisation-of-rural-health-clinics,2026-08-31,3,,,0
MRT,digital.rural--digitalisation-of-rural-police-stations,2026-07-31,3,,,0
MRT,digital.rural--digitalisation-of-rural-police-stations,2026-08-31,3,,,0
MRT,digital.rural--digitalisation-of-rural-primary-schools,2026-07-31,,,,0
MRT,digital.rural--digitalisation-of-rural-primary-schools,2026-08-31,,,,0
MRT,digital.rural--digitalisation-of-rural-registry-offices,2026-07-31,3,,,0
MRT,digital.rural--digitalisation-of-rural-registry-offices,2026-08-31,3,,,0
MRT,dpi.exchange--interoperability-of-education-systems,2026-07-31,3,,,0
MRT,dpi.exchange--interoperability-of-education-systems,2026-08-31,3,,,0
MRT,dpi.exchange--interoperability-of-health-systems,2026-07-31,,,,0
MRT,dpi.exchange--interoperability-of-health-systems,2026-08-31,,,,0
MRT,dpi.exchange--interoperability-of-social-protection-systems,2026-07-31,3,,,0
MRT,dpi.exchange--interoperability-of-social-protection-systems,2026-08-31,3,,,0
MRT,dpi.exchange--national-data-exchange-system,2026-07-31,,,,0
MRT,dpi.exchange--national-data-exchange-system,2026-08-31,,,,0
MRT,dpi.exchange--use-of-digital-id-in-other-systems,2026-07-31,3,,,0
MRT,dpi.exchange--use-of-digital-id-in-other-systems,2026-08-31,3,,,0
MRT,dpi.govtech--e-government-services,2026-07-31,3,,,0
MRT,dpi.govtech--e-government-services,2026-08-31,3,,,0
MRT,dpi.id--authentication,2026-07-31,2,,,0
MRT,dpi.id--authentication,2026-08-31,2,,,0
MRT,dpi.id--digital-id-from-birth,2026-07-31,2,,,0
MRT,dpi.id--digital-id-from-birth,2026-08-31,2,,,0
MRT,dpi.id--interoperability-of-birth-registration-and-digital-id,2026-07-31,3,,,0
MRT,dpi.id--interoperability-of-birth-registration-and-digital-id,2026-08-31,3,,,0
MRT,dpi.id--national-maintenance-of-id-and-credentials-systems,2026-08-31,,,,0
MRT,dpi.id--registration-of-entire-population,2026-07-31,,,,0
MRT,dpi.id--registration-of-entire-population,2026-08-31,,,,0
MRT,dpi.id--robustness-of-system,2026-07-31,3,,,0
MRT,dpi.id--robustness-of-system,2026-08-31,3,,,0
MRT,dpi.id--use-by-other-systems,2026-07-31,,,,0
MRT,dpi.id--use-by-other-systems,2026-08-31,,,,0
MRT,dpi.mis--customs,2026-07-31,3,,,0
MRT,dpi.mis--customs,2026-08-31,3,,,0
MRT,dpi.mis--education,2026-07-31,2,,,0
MRT,dpi.mis--education,2026-08-31,2,,,0
MRT,dpi.mis--health,2026-07-31,2,,,0
MRT,dpi.mis--health,2026-08-31,2,,,0
MRT,dpi.mis--justice,2026-07-31,2,,,0
MRT,dpi.mis--justice,2026-08-31,2,,,0
MRT,dpi.mis--land,2026-07-31,2,,,0
MRT,dpi.mis--land,2026-08-31,2,,,0
MRT,dpi.mis--social-protection,2026-07-31,3,,,0
MRT,dpi.mis--social-protection,2026-08-31,3,,,0
MRT,dpi.mis--tax,2026-07-31,2,,,0
MRT,dpi.mis--tax,2026-08-31,2,,,0
MRT,dpi.pay--b2b-and-b2g-functionality,2026-07-31,3,,,0
MRT,dpi.pay--b2b-and-b2g-functionality,2026-08-31,3,,,0
MRT,dpi.pay--consumer-protection,2026-07-31,2,,,0
MRT,dpi.pay--consumer-protection,2026-08-31,2,,,0
MRT,dpi.pay--cross-border-functionality,2026-07-31,2,,,0
MRT,dpi.pay--cross-border-functionality,2026-08-31,2,,,0
MRT,dpi.pay--g2p-functionality,2026-07-31,3,,,0
MRT,dpi.pay--g2p-functionality,2026-08-31,3,,,0
MRT,dpi.pay--governance-role-of-central-bank,2026-07-31,3,,,0
MRT,dpi.pay--governance-role-of-central-bank,2026-08-31,3,,,0
MRT,dpi.pay--p2p-p2g-and-p2b-functionality,2026-07-31,3,,,0
MRT,dpi.pay--p2p-p2g-and-p2b-functionality,2026-08-31,3,,,0
MRT,dpi.pay--population-uptake,2026-07-31,2,27.3143,2024,0
MRT,dpi.pay--population-uptake,2026-08-31,2,27.3143,2024,0
MRT,dpi.pay--revenue-collection,2026-07-31,3,,,0
MRT,dpi.pay--revenue-collection,2026-08-31,3,,,0
MRT,dpi.registry--address-register,2026-07-31,2,,,0
MRT,dpi.registry--address-register,2026-08-31,2,,,0
MRT,dpi.registry--business-register,2026-07-31,,,,0
MRT,dpi.registry--business-register,2026-08-31,,,,0
MRT,dpi.registry--civil-register,2026-07-31,2,,,0
MRT,dpi.registry--civil-register,2026-08-31,2,,,0
MRT,dpi.registry--electoral-register,2026-07-31,,,,0
MRT,dpi.registry--electoral-register,2026-08-31,,,,0
MRT,dpi.registry--land-register,2026-07-31,2,,,0
MRT,dpi.registry--land-register,2026-08-31,2,,,0
MRT,dpi.registry--population-register,2026-07-31,,,,0
MRT,dpi.registry--population-register,2026-08-31,,,,0
MRT,dpi.registry--social-protection-register,2026-07-31,3,,,0
MRT,dpi.registry--social-protection-register,2026-08-31,3,,,0
MRT,dpi.registry--tax-register,2026-07-31,,,,0
MRT,dpi.registry--tax-register,2026-08-31,,,,0
MRT,finance.budget--sustainable-domestic-financing-of-digital-transformation,2026-07-31,3,,,0
MRT,finance.budget--sustainable-domestic-financing-of-digital-transformation,2026-08-31,3,,,0
MRT,finance.new--mobilisation-of-non-state-finance,2026-07-31,1,0,2026,0
MRT,finance.new--mobilisation-of-non-state-finance,2026-08-31,1,0,2026,0
MRT,gov.discourse--non-governmental-contribution-to-national-policy,2026-07-31,,,,0
MRT,gov.discourse--non-governmental-contribution-to-national-policy,2026-08-31,,,,0
MRT,gov.discourse--open-discussion-of-government-policy,2026-07-31,2,,,0
MRT,gov.discourse--open-discussion-of-government-policy,2026-08-31,2,,,0
MRT,gov.legislate--access-to-information-legislation,2026-07-31,2,,,0
MRT,gov.legislate--access-to-information-legislation,2026-08-31,2,,,0
MRT,gov.legislate--ai-legislation-regulations,2026-07-31,2,,,0
MRT,gov.legislate--ai-legislation-regulations,2026-08-31,2,,,0
MRT,gov.legislate--cybersecurity-legislation,2026-07-31,3,,,0
MRT,gov.legislate--cybersecurity-legislation,2026-08-31,3,,,0
MRT,gov.legislate--data-protection-legislation,2026-07-31,3,,,0
MRT,gov.legislate--data-protection-legislation,2026-08-31,3,,,0
MRT,gov.legislate--digital-payments-legislation,2026-07-31,3,,,0
MRT,gov.legislate--digital-payments-legislation,2026-08-31,3,,,0
MRT,gov.legislate--e-commerce-legislation,2026-08-31,,,,0
MRT,gov.legislate--legislation-covering-digital-id,2026-07-31,3,,,0
MRT,gov.legislate--legislation-covering-digital-id,2026-08-31,3,,,0
MRT,gov.legislate--legislation-enabling-data-interoperability,2026-07-31,3,,,0
MRT,gov.legislate--legislation-enabling-data-interoperability,2026-08-31,3,,,0
MRT,gov.legislate--statistics-legislation,2026-07-31,,,,0
MRT,gov.legislate--statistics-legislation,2026-08-31,,,,0
MRT,gov.policy--ai-strategy,2026-07-31,2,,,0
MRT,gov.policy--ai-strategy,2026-08-31,2,,,0
MRT,gov.policy--broadband-strategy,2026-07-31,2,,,0
MRT,gov.policy--broadband-strategy,2026-08-31,2,,,0
MRT,gov.policy--data-governance-policy,2026-07-31,2,,,0
MRT,gov.policy--data-governance-policy,2026-08-31,2,,,0
MRT,gov.policy--data-interoperability-framework-roadmap,2026-07-31,2,,,0
MRT,gov.policy--data-interoperability-framework-roadmap,2026-08-31,2,,,0
MRT,gov.policy--data-localisation-policies,2026-07-31,2,,,0
MRT,gov.policy--data-localisation-policies,2026-08-31,2,,,0
MRT,gov.policy--data-storage-cloud-strategy,2026-07-31,3,,,0
MRT,gov.policy--data-storage-cloud-strategy,2026-08-31,3,,,0
MRT,gov.policy--digital-transformation-strategy,2026-07-31,2,,,0
MRT,gov.policy--digital-transformation-strategy,2026-08-31,2,,,0
MRT,gov.policy--ict-strategy,2026-07-31,2,,,0
MRT,gov.policy--ict-strategy,2026-08-31,2,,,0
MRT,gov.policy--open-data-policy,2026-07-31,3,,,0
MRT,gov.policy--open-data-policy,2026-08-31,3,,,0
MRT,gov.protect--data-protection-authority,2026-07-31,3,,,0
MRT,gov.protect--data-protection-authority,2026-08-31,3,,,0
MRT,gov.protect--national-data-protection-readiness,2026-07-31,3,,,0
MRT,gov.protect--national-data-protection-readiness,2026-08-31,3,,,0
MRT,gov.regional--cross-border-data-transfers,2026-07-31,4,,,0
MRT,gov.regional--cross-border-data-transfers,2026-08-31,4,,,0
MRT,gov.regional--regional-legal-harmonisation,2026-07-31,,,,0
MRT,gov.regional--regional-legal-harmonisation,2026-08-31,,,,0
MRT,gov.regional--regional-policy-collaboration,2026-07-31,2,,,0
MRT,gov.regional--regional-policy-collaboration,2026-08-31,2,,,0
MRT,gov.regional--shared-regional-infrastructure,2026-07-31,2,,,0
MRT,gov.regional--shared-regional-infrastructure,2026-08-31,2,,,0
MRT,gov.standards--adoption-of-international-standards,2026-07-31,,,,0
MRT,gov.standards--adoption-of-international-standards,2026-08-31,,,,0
MRT,gov.standards--national-interoperability-standards,2026-07-31,2,,,0
MRT,gov.standards--national-interoperability-standards,2026-08-31,2,,,0
MRT,gov.standards--national-quality-standards,2026-07-31,2,,,0
MRT,gov.standards--national-quality-standards,2026-08-31,2,,,0
MRT,include.access--citizen-feedback-portals,2026-07-31,3,,,0
MRT,include.access--citizen-feedback-portals,2026-08-31,3,,,0
MRT,include.access--citizen-participation-in-policy,2026-07-31,,,,0
MRT,include.access--citizen-participation-in-policy,2026-08-31,,,,0
MRT,include.access--inclusion-of-persons-with-disabilities,2026-07-31,2,,,0
MRT,include.access--inclusion-of-persons-with-disabilities,2026-08-31,2,,,0
MRT,include.access--inclusion-of-refugees-and-idps,2026-07-31,3,,,0
MRT,include.access--inclusion-of-refugees-and-idps,2026-08-31,3,,,0
MRT,infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2026-07-31,,,,0
MRT,infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2026-08-31,,,,0
MRT,infra.capacity--robustness-of-government-hardware-and-software,2026-07-31,2,,,0
MRT,infra.capacity--robustness-of-government-hardware-and-software,2026-08-31,2,,,0
MRT,infra.connect--international-internet-bandwidth,2026-07-31,2,1,2026,0
MRT,infra.connect--international-internet-bandwidth,2026-08-31,2,1,2026,0
MRT,infra.connect--internet-exchange-points,2026-07-31,2,,,0
MRT,infra.connect--internet-exchange-points,2026-08-31,2,,,0
MRT,infra.connect--internet-usage,2026-07-31,2,45.8,2024,0
MRT,infra.connect--internet-usage,2026-08-31,2,45.8,2024,0
MRT,infra.connect--mobile-affordability,2026-07-31,3,2.94,2025,0
MRT,infra.connect--mobile-affordability,2026-08-31,3,2.94,2025,0
MRT,infra.connect--mobile-penetration,2026-07-31,4,83.2,2024,0
MRT,infra.connect--mobile-penetration,2026-08-31,4,83.2,2024,0
MRT,infra.connect--national-fibre-backbone,2026-07-31,3,,,0
MRT,infra.connect--national-fibre-backbone,2026-08-31,3,,,0
MRT,infra.connect--satellite-broadband-licensing-and-availability,2026-07-31,2,,,0
MRT,infra.connect--satellite-broadband-licensing-and-availability,2026-08-31,2,,,0
MRT,infra.cybersec--national-cybersecurity-readiness,2026-07-31,2,,,0
MRT,infra.cybersec--national-cybersecurity-readiness,2026-08-31,2,,,0
MRT,infra.energy--grid-reliability,2026-07-31,3,4.1723,2025,0
MRT,infra.energy--grid-reliability,2026-08-31,3,4.1723,2025,0
MRT,infra.store--local-data-centre-capacity-all-providers,2026-07-31,1,0,2026,0
MRT,infra.store--local-data-centre-capacity-all-providers,2026-08-31,1,0,2026,0
MRT,infra.store--off-site-backup-capacity,2026-07-31,2,,,0
MRT,infra.store--off-site-backup-capacity,2026-08-31,2,,,0
MRT,tech.ai--control-of-ai-abuse,2026-07-31,2,,,0
MRT,tech.ai--control-of-ai-abuse,2026-08-31,2,,,0
MRT,tech.ai--development-of-national-regional-ai-systems,2026-07-31,3,,,0
MRT,tech.ai--development-of-national-regional-ai-systems,2026-08-31,3,,,0
MRT,tech.ai--use-of-ai-in-government-administration,2026-07-31,3,,,0
MRT,tech.ai--use-of-ai-in-government-administration,2026-08-31,3,,,0
MRT,tech.ai--use-of-ai-in-sectoral-management-information-systems,2026-07-31,2,,,0
MRT,tech.ai--use-of-ai-in-sectoral-management-information-systems,2026-08-31,2,,,0
MRT,tech.industry--national-capacity-in-dt-related-production,2026-07-31,1,0.026,2024,0
MRT,tech.industry--national-capacity-in-dt-related-production,2026-08-31,1,0.026,2024,0
MRT,tech.innovate--tech-startup-ecosystem,2026-07-31,3,,,0
MRT,tech.innovate--tech-startup-ecosystem,2026-08-31,3,,,0
MRT,tech.innovate--technology-hubs,2026-07-31,2,,,0
MRT,tech.innovate--technology-hubs,2026-08-31,2,,,0
MUS,capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2026-07-31,2,,,0
MUS,capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2026-08-31,2,,,0
MUS,capacity.training--dt-related-training-in-secondary-education,2026-07-31,4,100,2024,0
MUS,capacity.training--dt-related-training-in-secondary-education,2026-08-31,4,100,2024,0
MUS,capacity.training--dt-related-university-facilities-and-qualifications,2026-07-31,2,21.7824,2023,0
MUS,capacity.training--dt-related-university-facilities-and-qualifications,2026-08-31,2,21.7824,2023,0
MUS,capacity.training--graduates-entering-dt-ecosystem,2026-07-31,4,3.3873,2024,0
MUS,capacity.training--graduates-entering-dt-ecosystem,2026-08-31,4,3.3873,2024,0
MUS,data.open--use-of-open-data,2026-07-31,2,,,0
MUS,data.open--use-of-open-data,2026-08-31,2,,,0
MUS,data.satellite--agricultural-use-of-satellite-data,2026-07-31,2,,,0
MUS,data.satellite--agricultural-use-of-satellite-data,2026-08-31,2,,,0
MUS,data.satellite--meteorological-use-of-satellite-data,2026-07-31,,,,0
MUS,data.satellite--meteorological-use-of-satellite-data,2026-08-31,,,,0
MUS,data.statistics--censuses-and-surveys,2026-07-31,3,,,0
MUS,data.statistics--censuses-and-surveys,2026-08-31,3,,,0
MUS,data.statistics--national-strategy-for-development-of-statistics,2026-07-31,1,,,0
MUS,data.statistics--national-strategy-for-development-of-statistics,2026-08-31,1,,,0
MUS,data.statistics--statistics-from-administrative-data,2026-08-31,,,,0
MUS,digital.localgov--digitalisation-of-local-government-records,2026-07-31,,,,0
MUS,digital.localgov--digitalisation-of-local-government-records,2026-08-31,,,,0
MUS,digital.localgov--ict-infrastructure-for-local-government,2026-07-31,,,,0
MUS,digital.localgov--ict-infrastructure-for-local-government,2026-08-31,,,,0
MUS,digital.rural--digitalisation-of-rural-health-clinics,2026-07-31,2,,,0
MUS,digital.rural--digitalisation-of-rural-health-clinics,2026-08-31,2,,,0
MUS,digital.rural--digitalisation-of-rural-police-stations,2026-07-31,,,,0
MUS,digital.rural--digitalisation-of-rural-police-stations,2026-08-31,,,,0
MUS,digital.rural--digitalisation-of-rural-primary-schools,2026-07-31,2,,,0
MUS,digital.rural--digitalisation-of-rural-primary-schools,2026-08-31,2,,,0
MUS,digital.rural--digitalisation-of-rural-registry-offices,2026-07-31,,,,0
MUS,digital.rural--digitalisation-of-rural-registry-offices,2026-08-31,,,,0
MUS,dpi.exchange--interoperability-of-education-systems,2026-07-31,2,,,0
MUS,dpi.exchange--interoperability-of-education-systems,2026-08-31,2,,,0
MUS,dpi.exchange--interoperability-of-health-systems,2026-07-31,3,,,0
MUS,dpi.exchange--interoperability-of-health-systems,2026-08-31,3,,,0
MUS,dpi.exchange--interoperability-of-social-protection-systems,2026-07-31,3,,,0
MUS,dpi.exchange--interoperability-of-social-protection-systems,2026-08-31,3,,,0
MUS,dpi.exchange--national-data-exchange-system,2026-07-31,,,,0
MUS,dpi.exchange--national-data-exchange-system,2026-08-31,,,,0
MUS,dpi.exchange--use-of-digital-id-in-other-systems,2026-07-31,3,,,0
MUS,dpi.exchange--use-of-digital-id-in-other-systems,2026-08-31,3,,,0
MUS,dpi.govtech--e-government-services,2026-07-31,,,,0
MUS,dpi.govtech--e-government-services,2026-08-31,2,,,0
MUS,dpi.id--authentication,2026-07-31,3,,,0
MUS,dpi.id--authentication,2026-08-31,3,,,0
MUS,dpi.id--digital-id-from-birth,2026-07-31,,,,0
MUS,dpi.id--digital-id-from-birth,2026-08-31,,,,0
MUS,dpi.id--interoperability-of-birth-registration-and-digital-id,2026-07-31,,,,0
MUS,dpi.id--interoperability-of-birth-registration-and-digital-id,2026-08-31,,,,0
MUS,dpi.id--national-maintenance-of-id-and-credentials-systems,2026-07-31,,,,0
MUS,dpi.id--national-maintenance-of-id-and-credentials-systems,2026-08-31,,,,0
MUS,dpi.id--robustness-of-system,2026-07-31,3,,,0
MUS,dpi.id--robustness-of-system,2026-08-31,3,,,0
MUS,dpi.id--use-by-other-systems,2026-07-31,,,,0
MUS,dpi.id--use-by-other-systems,2026-08-31,,,,0
MUS,dpi.mis--customs,2026-07-31,3,,,0
MUS,dpi.mis--customs,2026-08-31,3,,,0
MUS,dpi.mis--education,2026-07-31,,,,0
MUS,dpi.mis--education,2026-08-31,,,,0
MUS,dpi.mis--health,2026-07-31,2,,,0
MUS,dpi.mis--health,2026-08-31,2,,,0
MUS,dpi.mis--justice,2026-07-31,,,,0
MUS,dpi.mis--justice,2026-08-31,,,,0
MUS,dpi.mis--land,2026-07-31,3,,,0
MUS,dpi.mis--land,2026-08-31,3,,,0
MUS,dpi.mis--social-protection,2026-07-31,3,,,0
MUS,dpi.mis--social-protection,2026-08-31,3,,,0
MUS,dpi.mis--tax,2026-07-31,2,,,0
MUS,dpi.mis--tax,2026-08-31,2,,,0
MUS,dpi.pay--b2b-and-b2g-functionality,2026-07-31,3,,,0
MUS,dpi.pay--b2b-and-b2g-functionality,2026-08-31,3,,,0
MUS,dpi.pay--consumer-protection,2026-07-31,,,,0
MUS,dpi.pay--consumer-protection,2026-08-31,,,,0
MUS,dpi.pay--cross-border-functionality,2026-07-31,3,,,0
MUS,dpi.pay--cross-border-functionality,2026-08-31,3,,,0
MUS,dpi.pay--g2p-functionality,2026-07-31,,,,0
MUS,dpi.pay--g2p-functionality,2026-08-31,,,,0
MUS,dpi.pay--governance-role-of-central-bank,2026-07-31,,,,0
MUS,dpi.pay--governance-role-of-central-bank,2026-08-31,,,,0
MUS,dpi.pay--p2p-p2g-and-p2b-functionality,2026-07-31,3,,,0
MUS,dpi.pay--p2p-p2g-and-p2b-functionality,2026-08-31,3,,,0
MUS,dpi.pay--population-uptake,2026-07-31,4,89.5984,2024,0
MUS,dpi.pay--population-uptake,2026-08-31,4,89.5984,2024,0
MUS,dpi.pay--revenue-collection,2026-07-31,3,,,0
MUS,dpi.pay--revenue-collection,2026-08-31,3,,,0
