place,fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_locator,programme_line
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,2,"ICT Transformation, Global Partnerships and State-Owned Enterprises Governance",,State-owned Enterprise Governance and Investment Management,,,13900000,,,,,,,appropriated,appropriated,partial,false,ZAR,budget-document,"ENE 2026, Vote 30, ICT Transformation, Global Partnerships and State-Owned Enterprises Governance subprogramme table, column 2026/27","ICT Transformation, Global Partnerships and State-Owned Enterprises Governance — State-owned Enterprise Governance and Investment Management"
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,3,Media and Content,,Audiovisual and Digital Media Industry Support and Services,,,16600000,,,,,,,appropriated,appropriated,partial,false,ZAR,budget-document,"ENE 2026, Vote 30, Media and Content subprogramme table, column 2026/27",Media and Content — Audiovisual and Digital Media Industry Support and Services
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,3,Media and Content,,Content Classification and Online Safety,,,126800000,,,,,,,appropriated,appropriated,partial,false,ZAR,budget-document,"ENE 2026, Vote 30, Media and Content subprogramme table, column 2026/27",Media and Content — Content Classification and Online Safety
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,4,"Digital Communication, Access and Services",,"Digital Enterprise Development and Small, Medium and Micro Enterprise Support",,,11600000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026, Vote 30, Digital Communication, Access and Services subprogramme table, column 2026/27","Digital Communication, Access and Services — Digital Enterprise Development and Small, Medium and Micro Enterprise Support"
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,4,"Digital Communication, Access and Services",,Digital and Postal Access and Services,,,767200000,,,,,,,appropriated,appropriated,partial,false,ZAR,budget-document,"ENE 2026, Vote 30, Digital Communication, Access and Services subprogramme table, column 2026/27","Digital Communication, Access and Services — Digital and Postal Access and Services"
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,4,"Digital Communication, Access and Services",,Regulatory Compliance,,,514300000,,,,,,,appropriated,appropriated,partial,false,ZAR,budget-document,"ENE 2026, Vote 30, Digital Communication, Access and Services subprogramme table, column 2026/27","Digital Communication, Access and Services — Regulatory Compliance"
ZAF,2026/27,30,,,,,5. Digital Infrastructure and Technologies,,broadcasting/digital-migration successor line,,,9900000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026, Vote 30, P5 subprogramme table",5. Digital Infrastructure and Technologies — broadcasting/digital-migration successor line
ZAF,2026/27,30,,,,,5. Digital Infrastructure and Technologies (restructured vote),,Broadband,,,285100000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026, Vote 30, Digital Infrastructure and Technologies subprogramme table",5. Digital Infrastructure and Technologies (restructured vote) — Broadband
ZAF,2026/27,39,,,,,,,Digital market inquiry,,,33800000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026 full volume, Vote 39",Digital market inquiry
ZMB,2026,,,,announced via Ministry of Technology and Science,,,,,,,,,,,,,,unclear,unclear,whole,false,ZMW,reporting,,announced via Ministry of Technology and Science
ZWE,2026,18,Vote 18 — Home Affairs and Cultural Heritage,,Civil Registry Department,II,Civil Registration,,,,,1470460000,,,,,,,appropriated,appropriated,partial,false,ZWG,budget-document,"Appropriation (2026) Act, 2025 (Act No. 6 of 2025), Schedule, Vote 18, Programme II",Civil Registration
ZWE,2026,18,Vote 18 — Home Affairs and Cultural Heritage,,Department of Immigration,V,Migration Management,,,,,994652000,,,,,,,appropriated,appropriated,partial,false,ZWG,budget-document,"Appropriation (2026) Act, 2025 (Act No. 6 of 2025), Schedule, Vote 18, Programme V",Migration Management
ZWE,2026,23,"Vote 23 — Information Communication Technology, Postal and Courier Services",23,"Ministry of Information Communication Technology, Postal and Courier Services",I,Policy and Administration,,,,,258292000,,,,,,,appropriated,appropriated,partial,false,ZWG,budget-document,"Appropriation (2026) Act, 2025 (Act No. 6 of 2025), Schedule, Vote 23, Programme I",Policy and Administration
ZWE,2026,23,"Vote 23 — Information Communication Technology, Postal and Courier Services",23,"Ministry of Information Communication Technology, Postal and Courier Services",II,Information Communication Technology Development and Promotion,,,,,505225000,,,,,,,appropriated,appropriated,whole,false,ZWG,budget-document,"Appropriation (2026) Act, 2025 (Act No. 6 of 2025), Schedule, Vote 23, Programme II",Information Communication Technology Development and Promotion
ZWE,2026,,,,Zimbabwe Revenue Authority,,Automation,,,,200000000,,,,,,,,proposed,proposed,whole,false,ZWG,budget-document,"2026 National Budget Statement, para 457, Table 41 (*Capacitation of Border Management Agencies*), p. 187",Automation
