iso3,indicator_id,dataset,value,unit,year,release,nature
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,11.1,% of rural population,2015,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,15.2,% of rural population,2016,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,17.2,% of rural population,2017,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,16.3,% of rural population,2018,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,16.9,% of rural population,2019,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,17.4,% of rural population,2020,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,18,% of rural population,2021,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,45.5,% of rural population,2022,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,43.7,% of rural population,2023,2026-07-13,survey
BEN,infra.energy--rural-electrification,wdi-elc-accs-rural,45,% of rural population,2024,2026-07-13,survey
BFA,infra.energy--rural-electrification,wdi-elc-accs-rural,1.5,% of rural population,2010,2026-07-13,survey
BFA,infra.energy--rural-electrification,wdi-elc-accs-rural,1.9,% of rural population,2011,2026-07-13,survey
BFA,infra.energy--rural-electrification,wdi-elc-accs-rural,1.5,% of rural population,2012,2026-07-13,survey
BFA,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2013,2026-07-13,survey
BFA,infra.energy--rural-electrification,wdi-elc-accs-rural,4.7,% of rural population,2014,2026-07-13,survey
BFA,infra.energy--rural-electrification,wdi-elc-accs-rural,3.4,% of rural population,2022,2026-07-13,survey
BFA,infra.energy--rural-electrification,wdi-elc-accs-rural,2,% of rural population,2023,2026-07-13,survey
BFA,infra.energy--rural-electrification,wdi-elc-accs-rural,12.7,% of rural population,2024,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,25.2,% of rural population,2010,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,25.2,% of rural population,2011,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,25.3,% of rural population,2012,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,25.9,% of rural population,2013,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,26.8,% of rural population,2014,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,26.5,% of rural population,2015,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,28.8,% of rural population,2016,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,31,% of rural population,2017,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,29.1,% of rural population,2018,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,27.9,% of rural population,2019,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,26.2,% of rural population,2020,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,25,% of rural population,2021,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,25,% of rural population,2022,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,25,% of rural population,2023,2026-07-13,survey
BWA,infra.energy--rural-electrification,wdi-elc-accs-rural,45.9,% of rural population,2024,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,0.5,% of rural population,2012,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,0.7,% of rural population,2013,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,0.8,% of rural population,2014,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,1.3,% of rural population,2015,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,1.7,% of rural population,2016,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,2.1,% of rural population,2017,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,2.2,% of rural population,2018,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,1.5,% of rural population,2019,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,1.9,% of rural population,2020,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,1.6,% of rural population,2021,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,1.6,% of rural population,2022,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,2.3,% of rural population,2023,2026-07-13,survey
CAF,infra.energy--rural-electrification,wdi-elc-accs-rural,2,% of rural population,2024,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,31.9,% of rural population,2010,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,26.3,% of rural population,2011,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,25.8,% of rural population,2012,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,34.5,% of rural population,2013,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,34.3,% of rural population,2014,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,39.2,% of rural population,2015,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,36.7,% of rural population,2016,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,38.4,% of rural population,2017,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,40.4,% of rural population,2018,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,42.1,% of rural population,2019,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,43.7,% of rural population,2020,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,45.2,% of rural population,2021,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,45.3,% of rural population,2022,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,48,% of rural population,2023,2026-07-13,survey
CIV,infra.energy--rural-electrification,wdi-elc-accs-rural,47.7,% of rural population,2024,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,16.1,% of rural population,2010,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,16.8,% of rural population,2011,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,18.3,% of rural population,2012,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,19.5,% of rural population,2013,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,18.8,% of rural population,2014,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,21.2,% of rural population,2015,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,21.8,% of rural population,2016,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,22.4,% of rural population,2017,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,26.3,% of rural population,2018,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,23.6,% of rural population,2019,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,24.2,% of rural population,2020,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,24.8,% of rural population,2021,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,25,% of rural population,2022,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,26,% of rural population,2023,2026-07-13,survey
CMR,infra.energy--rural-electrification,wdi-elc-accs-rural,42.7,% of rural population,2024,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2015,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2016,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2017,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2018,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2019,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2020,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2021,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2022,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2023,2026-07-13,survey
COD,infra.energy--rural-electrification,wdi-elc-accs-rural,1,% of rural population,2024,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,10.7,% of rural population,2010,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,10.5,% of rural population,2011,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,10.6,% of rural population,2012,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,10.4,% of rural population,2013,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,10.7,% of rural population,2014,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,11.1,% of rural population,2015,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,11.6,% of rural population,2016,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,11.8,% of rural population,2017,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,11.8,% of rural population,2018,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,11.4,% of rural population,2019,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,11.8,% of rural population,2020,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,12.4,% of rural population,2021,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,13,% of rural population,2022,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,10.8,% of rural population,2023,2026-07-13,survey
COG,infra.energy--rural-electrification,wdi-elc-accs-rural,19.4,% of rural population,2024,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,63.7,% of rural population,2010,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,63.3,% of rural population,2011,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,63.1,% of rural population,2012,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,62.5,% of rural population,2013,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,65,% of rural population,2014,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,67.6,% of rural population,2015,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,70.1,% of rural population,2016,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,72.6,% of rural population,2017,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,75.1,% of rural population,2018,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,77.6,% of rural population,2019,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,80.1,% of rural population,2020,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,82.9,% of rural population,2021,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,85.7,% of rural population,2022,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,86.1,% of rural population,2023,2026-07-13,survey
COM,infra.energy--rural-electrification,wdi-elc-accs-rural,88.2,% of rural population,2024,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,65.7,% of rural population,2010,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,67.8,% of rural population,2011,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,69.5,% of rural population,2012,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,71.5,% of rural population,2013,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,73.8,% of rural population,2014,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,76.2,% of rural population,2015,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,78.8,% of rural population,2016,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,81.2,% of rural population,2017,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,84.6,% of rural population,2018,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,87.3,% of rural population,2019,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,92.7,% of rural population,2020,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,96.9,% of rural population,2021,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,97.4,% of rural population,2022,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,96.9,% of rural population,2023,2026-07-13,survey
CPV,infra.energy--rural-electrification,wdi-elc-accs-rural,97.7,% of rural population,2024,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,37.5,% of rural population,2010,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,35.8,% of rural population,2011,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,22.1,% of rural population,2012,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,32.5,% of rural population,2013,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,30.8,% of rural population,2014,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,29.1,% of rural population,2015,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,29.5,% of rural population,2016,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,33.6,% of rural population,2018,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,40.3,% of rural population,2019,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,35.8,% of rural population,2020,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,36.6,% of rural population,2021,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,37.3,% of rural population,2022,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,37,% of rural population,2023,2026-07-13,survey
DJI,infra.energy--rural-electrification,wdi-elc-accs-rural,53.9,% of rural population,2024,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,97.5,% of rural population,2010,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,97.6,% of rural population,2011,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,97.7,% of rural population,2012,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,97.8,% of rural population,2013,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,97.9,% of rural population,2014,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,98.1,% of rural population,2015,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,98.3,% of rural population,2016,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,98.6,% of rural population,2017,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,98.9,% of rural population,2018,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,98.7,% of rural population,2019,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,99.1,% of rural population,2020,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,99.3,% of rural population,2021,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,99.3,% of rural population,2022,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,100,% of rural population,2023,2026-07-13,survey
DZA,infra.energy--rural-electrification,wdi-elc-accs-rural,100,% of rural population,2024,2026-07-13,survey
EGY,infra.energy--rural-electrification,wdi-elc-accs-rural,99.1,% of rural population,2010,2026-07-13,survey
EGY,infra.energy--rural-electrification,wdi-elc-accs-rural,99.2,% of rural population,2011,2026-07-13,survey
EGY,infra.energy--rural-electrification,wdi-elc-accs-rural,99.8,% of rural population,2012,2026-07-13,survey
EGY,infra.energy--rural-electrification,wdi-elc-accs-rural,99.9,% of rural population,2013,2026-07-13,survey
EGY,infra.energy--rural-electrification,wdi-elc-accs-rural,99.7,% of rural population,2014,2026-07-13,survey
